user_id,user_click_count_7d,user_purchase_count_30d,user_total_spend_30d,user_avg_engagement_score,user_favorite_category,event_timestamp,created_timestamp
user_001320,2.0,5.0,11866.279999999999,0.4964912280701754,electronics,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001321,1.0,2.0,173.45,0.4916666666666667,sports,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001322,1.0,1.0,139.09,0.46279069767441855,electronics,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001323,1.0,3.0,298.96000000000004,0.4818181818181818,books,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001324,0.0,0.0,0.0,0.41304347826086957,books,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001325,1.0,2.0,122.47,0.42790697674418604,food,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001326,1.0,0.0,0.0,0.43902439024390244,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001327,2.0,2.0,581.22,0.46274509803921565,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001328,3.0,2.0,211.84,0.4622950819672131,clothing,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001329,1.0,3.0,672.13,0.5040816326530612,books,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001330,0.0,5.0,295.62,0.46964285714285714,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001331,1.0,0.0,0.0,0.45294117647058824,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001332,1.0,2.0,447.98,0.5047619047619047,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001333,1.0,6.0,8502.52,0.5301587301587302,jewelry,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001334,1.0,0.0,0.0,0.43571428571428567,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001335,3.0,1.0,39.49,0.44716981132075473,food,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001336,1.0,3.0,326.97,0.45510204081632655,books,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001337,1.0,1.0,52.29,0.5269230769230769,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001338,1.0,4.0,190.02,0.4650793650793651,books,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001339,1.0,3.0,414.44000000000005,0.4363636363636364,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001340,2.0,0.0,0.0,0.41818181818181815,sports,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001341,0.0,3.0,653.5699999999999,0.5325581395348837,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001342,1.0,4.0,459.84000000000003,0.4263157894736842,sports,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001343,1.0,2.0,3016.74,0.45799999999999996,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001344,2.0,2.0,3395.08,0.4681818181818182,jewelry,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001345,0.0,3.0,479.1,0.4883720930232558,clothing,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001346,4.0,3.0,265.33,0.5333333333333333,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001347,2.0,1.0,267.9,0.43958333333333327,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001348,1.0,0.0,0.0,0.43,books,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001349,0.0,2.0,1347.5700000000002,0.40487804878048783,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001350,0.0,0.0,0.0,0.4673913043478261,clothing,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001351,2.0,2.0,202.63,0.3953488372093023,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001352,6.0,0.0,0.0,0.45614035087719296,jewelry,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001353,1.0,1.0,115.1,0.48333333333333334,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001354,3.0,4.0,372.02,0.4389830508474576,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001355,1.0,4.0,3120.14,0.43684210526315786,electronics,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001356,1.0,2.0,604.04,0.48392857142857143,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001357,3.0,2.0,257.82,0.4381818181818181,food,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001358,1.0,8.0,22709.7,0.5189655172413793,jewelry,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001359,2.0,1.0,157.76,0.40444444444444444,sports,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001360,2.0,1.0,1782.4,0.44999999999999996,sports,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001361,0.0,4.0,1226.74,0.48125,electronics,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001362,1.0,2.0,694.86,0.4641025641025641,electronics,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001363,2.0,2.0,678.1,0.45263157894736844,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001364,0.0,2.0,655.41,0.4981481481481481,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001365,2.0,2.0,587.63,0.5170212765957447,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001366,0.0,2.0,91.95,0.45348837209302323,food,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001367,1.0,2.0,222.76,0.5134615384615384,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001368,2.0,3.0,225.74,0.4434782608695652,books,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001369,2.0,0.0,0.0,0.4254545454545454,clothing,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001370,1.0,1.0,118.38,0.4981132075471698,food,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001371,1.0,1.0,73.16,0.5088888888888888,clothing,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001372,0.0,5.0,5876.16,0.5267857142857143,electronics,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001373,1.0,2.0,7692.47,0.4660714285714286,jewelry,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001374,0.0,1.0,95.71,0.4642857142857143,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001375,2.0,1.0,597.77,0.45535714285714285,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001376,1.0,1.0,125.67,0.46551724137931033,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001377,0.0,0.0,0.0,0.4020408163265306,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001378,3.0,4.0,1798.99,0.45454545454545453,books,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001379,1.0,3.0,983.6199999999999,0.45535714285714285,books,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001380,3.0,1.0,18.16,0.475,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001381,0.0,2.0,269.5,0.46,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001382,3.0,1.0,230.11,0.42702702702702705,jewelry,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001383,0.0,1.0,11.63,0.49090909090909085,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001384,0.0,1.0,31.47,0.35344827586206895,clothing,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001385,1.0,5.0,321.32000000000005,0.5134615384615384,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001386,1.0,2.0,229.39000000000001,0.43389830508474575,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001387,2.0,1.0,291.83,0.4782608695652174,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001388,2.0,0.0,0.0,0.4380952380952381,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001389,1.0,2.0,184.16,0.49200000000000005,clothing,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001390,1.0,2.0,2160.85,0.4322033898305085,electronics,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001391,0.0,3.0,7434.259999999999,0.4642857142857143,jewelry,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001392,0.0,0.0,0.0,0.5479166666666667,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001393,1.0,1.0,2637.39,0.3952380952380953,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001394,1.0,3.0,2687.4900000000002,0.46399999999999997,jewelry,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001395,2.0,7.0,6181.97,0.5466666666666666,electronics,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001396,0.0,3.0,2786.2799999999997,0.39999999999999997,electronics,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001397,1.0,2.0,85.92,0.43018867924528303,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001398,2.0,1.0,1724.77,0.4596153846153846,electronics,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001399,0.0,0.0,0.0,0.4872727272727273,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001400,0.0,3.0,918.6199999999999,0.48214285714285715,clothing,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001401,1.0,0.0,0.0,0.5190476190476191,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001402,0.0,2.0,2698.22,0.49374999999999997,jewelry,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001403,2.0,2.0,72.53999999999999,0.4177777777777778,jewelry,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001404,0.0,3.0,1127.9,0.4547619047619048,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001405,2.0,3.0,311.03,0.5020408163265306,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001406,0.0,3.0,1515.83,0.45952380952380956,books,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001407,1.0,0.0,0.0,0.4813953488372093,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001408,0.0,5.0,4206.23,0.55625,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001409,0.0,2.0,307.28,0.5285714285714286,clothing,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001410,1.0,0.0,0.0,0.37115384615384617,jewelry,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001411,2.0,1.0,366.27,0.43478260869565216,sports,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001412,1.0,4.0,1715.87,0.48653846153846153,jewelry,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001413,0.0,5.0,1016.9,0.4918032786885246,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001414,4.0,1.0,238.97,0.42749999999999994,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001415,1.0,0.0,0.0,0.43018867924528303,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001416,2.0,3.0,808.7,0.48333333333333334,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001417,1.0,1.0,704.67,0.42452830188679247,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001418,0.0,3.0,108.91,0.4555555555555556,food,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001419,0.0,4.0,3453.77,0.4456140350877193,electronics,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001420,0.0,0.0,0.0,0.35609756097560974,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001421,1.0,3.0,579.61,0.5,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001422,3.0,2.0,81.61,0.47560975609756095,electronics,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001423,0.0,2.0,66.77,0.48823529411764705,books,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001424,1.0,3.0,4423.53,0.46226415094339623,clothing,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001425,1.0,1.0,1638.47,0.4255813953488372,electronics,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001426,2.0,1.0,132.84,0.45660377358490567,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001427,3.0,0.0,0.0,0.4864864864864865,electronics,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001428,1.0,3.0,408.61,0.5181818181818182,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001429,1.0,2.0,617.31,0.47200000000000003,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001430,2.0,2.0,2515.09,0.41041666666666665,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001431,1.0,2.0,84.71,0.5,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001432,1.0,5.0,513.89,0.4163265306122449,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001433,1.0,0.0,0.0,0.49074074074074076,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001434,1.0,0.0,0.0,0.3833333333333333,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001435,1.0,1.0,9.99,0.42352941176470593,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001436,1.0,0.0,0.0,0.4368421052631579,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001437,1.0,0.0,0.0,0.4,sports,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001438,1.0,2.0,105.50999999999999,0.5023809523809524,sports,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001439,0.0,0.0,0.0,0.4490566037735849,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001440,0.0,5.0,4993.43,0.5057692307692307,electronics,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001441,0.0,1.0,3084.0,0.44722222222222224,jewelry,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001442,0.0,1.0,22.9,0.43488372093023253,clothing,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001443,2.0,2.0,92.55000000000001,0.4708333333333334,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001444,1.0,1.0,496.76,0.41,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001445,0.0,4.0,422.35,0.5270833333333333,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001446,2.0,2.0,282.01,0.46226415094339623,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001447,1.0,2.0,182.54,0.47719298245614034,clothing,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001448,0.0,2.0,307.93,0.4702127659574468,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001449,4.0,0.0,0.0,0.424,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001450,0.0,3.0,633.73,0.47333333333333333,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001451,1.0,4.0,6496.85,0.460377358490566,food,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001452,2.0,2.0,488.89,0.4888888888888889,sports,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001453,5.0,1.0,14.5,0.4934782608695652,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001454,0.0,1.0,48.52,0.4057142857142857,books,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001455,0.0,5.0,191.22,0.5,books,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001456,0.0,5.0,1326.78,0.5304347826086956,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001457,1.0,1.0,304.55,0.42083333333333334,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001458,0.0,0.0,0.0,0.44680851063829785,sports,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001459,3.0,3.0,690.81,0.4941176470588235,clothing,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001460,4.0,1.0,245.0,0.46153846153846156,clothing,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001461,1.0,2.0,180.18,0.46875,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001462,0.0,2.0,226.06,0.5018518518518519,clothing,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001463,1.0,4.0,421.6,0.5216666666666667,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001464,2.0,2.0,102.86,0.46153846153846156,food,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001465,2.0,1.0,98.77,0.43272727272727274,electronics,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001466,1.0,1.0,71.77,0.42195121951219516,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001467,2.0,2.0,364.52,0.5038461538461538,sports,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001468,0.0,5.0,4276.96,0.49393939393939396,electronics,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001469,1.0,3.0,711.23,0.5163636363636364,food,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001470,2.0,1.0,10.44,0.4883720930232558,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001471,2.0,3.0,134.3,0.484,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001472,3.0,2.0,332.51,0.4984375,food,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001473,1.0,0.0,0.0,0.4263157894736842,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001474,1.0,4.0,9387.65,0.4653061224489796,jewelry,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001475,1.0,0.0,0.0,0.3888888888888889,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001476,2.0,3.0,51.03,0.4897959183673469,books,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001477,1.0,1.0,84.46,0.440983606557377,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001478,2.0,5.0,711.13,0.4440677966101695,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001479,3.0,2.0,386.7,0.38421052631578945,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001480,0.0,0.0,0.0,0.4261904761904762,electronics,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001481,2.0,1.0,1935.81,0.4234375,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001482,3.0,1.0,4265.36,0.4033898305084746,jewelry,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001483,1.0,2.0,545.18,0.4203389830508475,sports,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001484,1.0,1.0,55.3,0.47692307692307695,food,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001485,5.0,3.0,5177.47,0.5285714285714286,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001486,1.0,0.0,0.0,0.38363636363636366,books,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001487,0.0,3.0,300.49,0.4827586206896552,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001488,4.0,2.0,384.96000000000004,0.4603174603174603,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001489,3.0,1.0,246.62,0.41304347826086957,sports,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001490,1.0,1.0,113.5,0.4351851851851852,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001491,3.0,4.0,865.98,0.5275862068965517,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001492,0.0,2.0,134.02,0.40535714285714286,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001493,2.0,0.0,0.0,0.4553191489361702,books,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001494,1.0,1.0,2989.2,0.45555555555555555,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001495,0.0,4.0,163.8,0.5245283018867924,books,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001496,4.0,3.0,403.83,0.4690909090909091,food,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001497,1.0,2.0,69.59,0.48250000000000004,food,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001498,1.0,1.0,127.76,0.3755102040816326,sports,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001499,1.0,0.0,0.0,0.4095238095238095,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001500,1.0,1.0,64.31,0.4763636363636364,sports,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001501,0.0,2.0,82.0,0.4608695652173913,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001502,4.0,3.0,99.2,0.4032786885245902,books,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001503,2.0,0.0,0.0,0.5282051282051281,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001504,4.0,2.0,86.85,0.45499999999999996,food,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001505,2.0,1.0,439.42,0.5410256410256411,sports,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001506,3.0,2.0,325.80999999999995,0.5177777777777778,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001507,2.0,1.0,224.76,0.5145833333333333,sports,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001508,2.0,4.0,984.38,0.48518518518518516,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001509,1.0,2.0,443.07000000000005,0.5586206896551724,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001510,0.0,1.0,326.39,0.39999999999999997,sports,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001511,3.0,2.0,201.5,0.4473684210526316,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001512,0.0,1.0,246.48,0.4658536585365854,clothing,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001513,3.0,1.0,146.72,0.4754385964912281,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001514,1.0,4.0,161.44,0.5096153846153846,books,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001515,2.0,3.0,96.69,0.41590909090909095,clothing,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001516,0.0,3.0,7510.2699999999995,0.43529411764705883,jewelry,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001517,1.0,4.0,7191.02,0.47735849056603774,books,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001518,2.0,2.0,100.64,0.45438596491228067,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001519,1.0,3.0,2561.79,0.488,electronics,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001520,1.0,1.0,2043.38,0.4783783783783784,electronics,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001521,2.0,1.0,327.71,0.4140350877192982,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001522,1.0,2.0,522.49,0.45652173913043476,clothing,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001523,1.0,1.0,125.42,0.43333333333333335,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001524,0.0,1.0,24.62,0.4644067796610169,clothing,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001525,0.0,0.0,0.0,0.45714285714285713,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001526,1.0,2.0,195.26,0.47435897435897434,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001527,1.0,1.0,28.17,0.4895833333333333,clothing,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001528,0.0,3.0,547.61,0.49019607843137253,clothing,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001529,0.0,3.0,5292.8,0.53125,electronics,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001530,2.0,4.0,1017.3299999999999,0.46774193548387094,jewelry,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001531,1.0,1.0,244.22,0.4446428571428571,sports,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001532,0.0,2.0,493.2,0.46296296296296297,electronics,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001533,0.0,0.0,0.0,0.44749999999999995,food,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001534,1.0,1.0,43.95,0.48936170212765956,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001535,0.0,2.0,29.98,0.4928571428571428,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001536,1.0,1.0,557.46,0.40350877192982454,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001537,1.0,3.0,3044.42,0.5128205128205128,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001538,0.0,3.0,815.14,0.3804878048780488,automotive,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001539,2.0,3.0,4087.2,0.4434782608695652,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001540,1.0,3.0,79.74,0.4788461538461538,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001541,0.0,4.0,8744.59,0.4830188679245283,home_garden,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001542,0.0,0.0,0.0,0.5028571428571429,toys,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001543,1.0,4.0,14302.91,0.5137931034482759,jewelry,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
user_001544,2.0,2.0,110.83,0.42452830188679247,beauty,2026-05-24 20:49:02.254366,2026-08-23 21:02:21.488540
